Höhe   ;800;850;900;950;1000;1050;1100;1150;1200;1250;1300;1350;1400;1450;1500;1550;1600;1650;1700;1750;1800;1850;1900;1950;2000
1500;500.18941;508.27573;516.36205;524.44837;533.54548;541.6318;550.72891;558.81523;567.91234;575.99866;585.09577;593.18209;602.2792;610.36552;619.46263;627.54895;636.64606;644.73238;649.34771456;659.38457216;668.417744;676.44723008;693.509888;710.57254592;727.63520384
1550;510.29731;518.38363;526.46995;534.55627;543.65338;552.75049;561.8476;569.93392;579.03103;588.12814;596.21446;604.30078;613.39789;622.495;631.59211;639.67843;648.77554;657.87265;661.39194368;672.43248704;680.46197312;689.49514496;706.55780288;723.6204608;740.68311872
1600;519.39442;528.49153;537.58864;546.68575;555.78286;563.86918;572.96629;582.0634;591.16051;600.25762;608.34394;617.44105;626.53816;634.62448;643.72159;652.8187;661.91581;671.01292;674.111379584;684.127960704;693.142883712;702.15780672;718.184336512;734.210866304;750.237396096
1650;528.464984;537.543716;546.622448;555.70118;564.779912;573.858644;582.937376;592.016108;601.09484;610.173572;619.252304;627.322288;636.40102;645.479752;654.558484;663.637216;672.715948;681.79468;686.131276928;697.14951616;706.164439168;715.179362176;731.205891968;747.23242176;763.258951552
1700;538.552464;547.631196;556.709928;565.78866;575.87614;584.954872;594.033604;603.112336;612.191068;621.2698;630.348532;639.427264;648.505996;657.584728;666.66346;675.742192;684.820924;693.899656;698.151174272;709.169413504;718.184336512;727.19925952;744.227447424;761.255635328;778.283823232
1750;549.648692;558.727424;567.806156;576.884888;585.96362;595.042352;605.129832;614.208564;623.287296;632.366028;641.44476;650.523492;659.602224;669.689704;678.768436;687.847168;696.9259;707.01338;711.172729728;722.19096896;731.205891968;740.220814976;757.24900288;774.277190784;791.305378688
1800;559.736172;568.814904;577.893636;586.972368;597.059848;606.13858;615.217312;625.304792;634.383524;643.462256;653.549736;662.628468;671.7072;680.785932;690.873412;699.952144;709.030876;719.118356;734.756303616;745.75223872;754.748912896;764.745217536;781.738935424;798.732653312;815.7263712
1850;567.710182;577.777242;587.844302;597.911362;606.971716;617.038776;626.09913;636.16619;645.226544;655.293604;664.353958;673.414312;683.481372;692.541726;702.608786;711.66914;721.7362;730.796554;742.775716864;753.771651968;763.767956608;773.764261248;790.757979136;807.751697024;824.745414912
1900;572.743712;582.810772;592.877832;602.944892;612.005246;622.072306;632.139366;641.19972;651.26678;661.33384;670.394194;680.461254;689.521608;699.588668;708.649022;718.716082;728.783142;737.843496;754.771282432;766.766848;776.76315264;785.759826816;803.753175168;821.74652352;839.739871872
1950;582.810772;592.877832;602.944892;613.011952;623.079012;633.146072;643.213132;652.273486;662.340546;672.407606;682.474666;691.53502;701.60208;711.66914;720.729494;730.796554;740.863614;750.930674;767.766478464;778.762413568;788.758718208;798.755022848;816.7483712;834.741719552;852.735067904
2000;593.884538;603.951598;614.018658;624.085718;633.146072;643.213132;653.280192;663.347252;673.414312;683.481372;693.548432;702.608786;712.675846;722.742906;732.809966;742.877026;752.944086;763.011146;782.205359872;794.176593664;804.152621824;814.128649984;832.085500672;850.04235136;867.999202048
2050;606.779768;616.826408;626.873048;636.919688;646.966328;657.012968;667.059608;677.106248;687.152888;697.199528;707.246168;717.292808;727.339448;737.386088;747.432728;757.479368;767.526008;777.572648;795.17419648;806.147827456;817.121458432;827.097486592;845.05433728;863.011187968;880.968038656
2100;616.826408;626.873048;636.919688;646.966328;658.017632;668.064272;678.110912;688.157552;698.204192;708.250832;719.302136;728.344112;739.395416;749.442056;759.488696;769.535336;779.581976;789.628616;807.145430272;819.116664064;829.092692224;840.0663232;858.023173888;875.980024576;893.936875264
2150;624.86372;635.915024;646.966328;658.017632;668.064272;678.110912;689.162216;699.208856;709.255496;720.3068;730.35344;740.40008;750.44672;760.49336;771.544664;781.591304;791.637944;802.689248;819.116664064;832.085500672;842.061528832;852.037556992;870.992010496;889.946464;908.900917504
2200;637.924352;647.970992;658.017632;668.064272;679.115576;689.162216;699.208856;710.26016;720.3068;731.358104;741.404744;751.451384;762.502688;772.549328;783.600632;793.647272;803.693912;814.745216;829.433337088;843.37138944;853.32714112;862.287317632;882.198820992;902.110324352;922.021827712
2250;650.984984;660.02696;669.068936;678.110912;690.16688;700.21352;709.255496;721.311464;731.358104;742.409408;752.456048;762.502688;774.558656;784.605296;795.6566;805.70324;815.74988;826.801184;841.380239104;856.313866624;866.269618304;874.234219648;895.141298176;916.048376704;936.955455232
2300;664.045616;672.082928;680.12024;688.157552;701.218184;711.264824;719.302136;732.362768;742.409408;753.460712;763.507352;773.553992;786.614624;796.661264;807.712568;817.759208;827.805848;838.857152;853.32714112;869.256343808;879.212095488;886.181121664;908.08377536;929.986429056;951.889082752
