950;119.87269504;124.99825184;130.12380864;135.24936544;140.37492224;145.50047904;150.62603584;155.75159264;160.87714944;166.00270624;171.12826304;176.25381984;181.37937664;186.50493344;191.63049024;196.75604704;201.01;205.04564948;210.12192208;215.19819468;220.27446728;225.35073988;230.42701248;235.50328508;240.57955768;245.65583028;250.73210288;255.80837548;260.88464808;265.96092068;271.03719328
1000;122.81003336;127.88630596;132.96257856;138.03885116;144.13037828;149.20665088;154.28292348;159.35919608;164.43546868;169.51174128;174.58801388;179.66428648;184.74055908;190.8320862;195.9083588;200.9846314;206.060904;211.1371766;216.2134492;221.2897218;226.3659944;231.442267;237.53379412;242.61006672;247.68633932;252.76261192;257.83888452;262.91515712;267.99142972;273.06770232;278.14397492
1050;124.8405424;130.93206952;137.02359664;143.11512376;148.19139636;153.26766896;158.34394156;164.43546868;169.51174128;174.58801388;179.66428648;185.7558136;190.8320862;195.9083588;200.9846314;207.07615852;211.01;215.14891048;220.17589888;226.20828496;231.23527336;236.26226176;241.28925016;246.31623856;252.34862464;257.37561304;262.40260144;267.42958984;273.46197592;279.494362;285.52674808
1100;128.90156048;134.9930876;141.08461472;147.17614184;152.25241444;158.34394156;163.42021416;168.49648676;174.58801388;179.66428648;184.74055908;190.8320862;195.9083588;201.99988592;207.07615852;212.15243112;217.01;221.18129656;226.20828496;232.24067104;237.26765944;243.30004552;248.32703392;253.35402232;259.3864084;264.4133968;270.44578288;275.47277128;280.49975968;285.52674808;290.55373648
1150;132.96257856;139.05410568;145.1456328;151.23715992;156.31343252;162.40495964;167.48123224;173.57275936;179.66428648;184.74055908;190.8320862;195.9083588;201.99988592;207.07615852;213.16768564;218.24395824;223.01;227.21368264;233.24606872;238.27305712;244.3054432;249.3324316;255.36481768;260.39180608;266.42419216;271.45118056;277.48356664;282.51055504;288.54294112;294.5753272;300.60771328
1200;135.59792008;141.62464372;147.65136736;153.678091;159.70481464;164.72708434;170.75380798;176.78053162;181.80280132;187.82952496;193.8562486;198.8785183;204.90524194;210.93196558;215.95423528;221.98095892;227.01;230.79674884;239.2784548;245.31084088;250.33782928;256.37021536;262.40260144;267.42958984;273.46197592;278.48896432;284.5213504;290.55373648;295.58072488;300.60771328;305.63470168
1250;138.28946656;144.25767832;150.22589008;156.19410184;162.1623136;168.13052536;174.09873712;179.07224692;185.04045868;191.00867044;196.9768822;202.94509396;207.91860376;213.88681552;219.85502728;225.82323904;231.01;236.7649606;242.73317236;248.70138412;254.66959588;259.64310568;265.61131744;271.5795292;277.54774096;283.51595272;288.48946252;294.45767428;300.42588604;306.3940978;312.36230956
1300;142.2682744;148.23648616;154.20469792;160.17290968;166.14112144;172.1093332;178.07754496;184.04575672;190.01396848;195.98218024;201.950392;207.91860376;213.88681552;219.85502728;225.82323904;231.7914508;236.7649606;242.73317236;248.70138412;254.66959588;260.63780764;266.6060194;272.57423116;278.54244292;284.51065468;290.47886644;296.4470782;302.41528996;308.38350172;314.35171348;320.31992524
1350;144.25767832;151.22059204;158.18350576;165.14641948;171.11463124;177.082843;183.05105476;189.01926652;194.98747828;200.95569004;206.9239018;212.89211356;218.86032532;224.82853708;230.79674884;236.7649606;242.73317236;248.70138412;255.66429784;261.6325096;267.60072136;273.56893312;279.53714488;285.50535664;291.4735684;297.44178016;303.40999192;309.37820368;315.34641544;321.3146272;327.28283896
1400;151.22059204;157.1888038;163.15701556;169.12522732;175.09343908;181.06165084;187.0298626;193.99277632;199.96098808;205.92919984;211.8974116;217.86562336;224.82853708;230.79674884;236.7649606;242.73317236;248.70138412;255.66429784;261.6325096;267.60072136;273.56893312;279.53714488;286.5000586;292.46827036;298.43648212;304.40469388;310.37290564;317.33581936;323.30403112;329.27224288;335.24045464
1450;153.70734694;159.61704682;165.5267467;171.43644658;177.34614646;184.24079632;190.1504962;196.06019608;202.95484594;208.86454582;214.7742457;221.66889556;227.57859544;233.48829532;240.38294518;246.29264506;252.20234494;259.0969948;265.00669468;270.91639456;277.81104442;283.7207443;289.63044418;296.52509404;302.43479392;308.3444938;315.23914366;321.14884354;327.05854342;332.9682433;338.87794318
1500;157.64714686;163.55684674;169.46654662;175.3762465;182.27089636;188.18059624;194.09029612;200.98494598;206.89464586;213.78929572;219.6989956;226.59364546;232.50334534;239.3979952;245.30769508;252.20234494;258.11204482;265.00669468;270.91639456;277.81104442;283.7207443;290.61539416;296.52509404;303.4197439;309.32944378;315.23914366;322.13379352;328.0434934;334.93814326;341.83279312;348.72744298
1550;161.58694678;167.49664666;173.40634654;179.31604642;186.21069628;192.12039616;199.01504602;205.90969588;211.81939576;218.71404562;224.6237455;231.51839536;238.41304522;244.3227451;251.21739496;258.11204482;264.0217447;270.91639456;276.82609444;283.7207443;290.61539416;296.52509404;303.4197439;309.32944378;316.22409364;323.1187435;329.02844338;335.92309324;341.83279312;347.742493;353.65219288
1600;165.5267467;171.43644658;177.34614646;183.25584634;190.1504962;197.04514606;203.93979592;209.8494958;216.74414566;223.63879552;230.53344538;236.44314526;243.33779512;250.23244498;257.12709484;263.03679472;269.93144458;276.82609444;283.7207443;289.63044418;296.52509404;303.4197439;310.31439376;316.22409364;323.1187435;330.01339336;336.90804322;342.8177431;349.71239296;356.60704282;363.50169268
1650;167.64;174.71;179.36900072;186.83;193.9;198.85618312;207.03;213.09;220.16;227.23;234.3;239.77926616;247.43;254.5;261.57;266.62;274.7;282.78;288.84;293.36901776;301.97;308.03;315.1;321.16;328.23;335.3;342.37;346.95876936;354.49;361.56;368.63
1700;169.62540952;176.44592336;183.2664372;190.08695104;196.90746488;203.72797872;210.54849256;217.3690064;224.18952024;231.01003408;237.83054792;244.65106176;251.4715756;258.29208944;265.11260328;271.93311712;278.75363096;285.5741448;292.39465864;299.21517248;306.03568632;312.85620016;319.676714;326.49722784;333.31774168;340.13825552;346.95876936;353.7792832;360.59979704;367.42031088;374.24082472
1750;171.8346;178.587584;185.340568;192.093552;198.846536;205.59952;212.352504;219.105488;226.823184;233.576168;240.329152;247.082136;253.83512;260.588104;268.3058;275.058784;281.811768;291.42029952;298.24081336;305.0613272;312.85620016;319.676714;326.49722784;333.31774168;340.13825552;346.95876936;353.7792832;361.57415616;368.39467;375.21518384;382.03569768
1800;173.96661352;180.65206768;187.33752184;194.022976;200.70843016;208.3489492;215.03440336;221.71985752;228.40531168;236.04583072;242.73128488;249.41673904;257.05725808;263.74271224;270.4281664;278.06868544;284.7541396;294.01;301.01;308.01;316.01;323.01;329.01;336.01;343.01;350.01;358.01;366.01;371.01;379.01;387.01
1850;177.78687304;184.4723272;191.15778136;197.84323552;205.48375456;212.16920872;218.85466288;226.49518192;233.18063608;240.82115512;247.50660928;255.14712832;261.83258248;268.51803664;276.15855568;282.84400984;290.48452888;297.16998304;304.81050208;311.49595624;318.1814104;325.82192944;332.5073836;340.14790264;346.8333568;354.47387584;361.15933;367.84478416;375.4853032;383.12582224;390.76634128
1900;181.60713256;188.29258672;194.97804088;201.66349504;209.30401408;215.98946824;223.62998728;231.27050632;237.95596048;245.59647952;252.28193368;259.92245272;266.60790688;274.24842592;281.88894496;288.57439912;296.21491816;302.90037232;310.54089136;317.22634552;324.86686456;332.5073836;339.19283776;346.8333568;353.51881096;361.15933;367.84478416;375.4853032;382.17075736;388.85621152;395.54166568
1950;183.51726232;191.15778136;198.7983004;206.43881944;213.1242736;220.76479264;228.40531168;235.09076584;242.73128488;250.37180392;257.05725808;264.69777712;272.33829616;279.9788152;286.66426936;294.3047884;301.94530744;308.6307616;314.68915296;322.29108352;328.94277276;336.54470332;344.14663388;351.74856444;358.40025368;366.00218424;373.6041148;380.25580404;387.8577346;395.45966516;403.06159572
2000;187.33752184;194.97804088;202.61855992;210.25907896;217.899598;224.58505216;232.2255712;239.86609024;247.50660928;255.14712832;262.78764736;269.47310152;277.11362056;284.7541396;292.39465864;300.03517768;307.67569672;314.36115088;320.39060088;327.99253144;335.594462;343.19639256;350.79832312;357.45001236;365.05194292;372.65387348;380.25580404;387.8577346;395.45966516;403.06159572;410.66352628
2050;191.15778136;198.7983004;206.43881944;214.07933848;221.71985752;229.36037656;237.0008956;244.64141464;252.28193368;259.92245272;267.56297176;275.2034908;282.84400984;290.48452888;298.12504792;305.76556696;313.406086;319.01;325.01;332.01;340.01;347.01;355.01;362.01;370.01;378.01;385.01;393.01;400.01;408.01;415.01
2100;193.0583604712;200.6224743208;208.1865881704;215.75070202;223.3148158696;230.8789297192;238.4430435688;246.0071574184;254.5167854992;262.0808993488;269.6450131984;277.209127048;284.7732408976;292.3373547472;299.9014685968;307.4655824464;315.029696296;323.5393243768;329.4464006596;336.972311914;344.4982231684;352.0241344228;359.5500456772;367.0759569316;374.601868186;382.1277794404;390.5944296016;398.120340856;405.6462521104;413.1721633648;420.6980746192
2150;196.840417396;204.4045312456;211.9686450952;219.5327589448;227.0968727944;235.6065008752;243.1706147248;250.7347285744;258.298842424;266.8084705048;274.3725843544;281.936698204;289.5008120536;298.0104401344;305.574553984;313.1386678336;320.7027816832;329.212409764;333.4051445872;340.8928532464;348.3805619056;356.8042341472;364.2919428064;371.7796514656;379.2673601248;387.6910323664;395.1787410256;402.6664496848;410.154158344;417.6418670032;425.1295756624
2200;200.6224743208;208.1865881704;215.75070202;223.3148158696;231.8244439504;239.3885578;246.9526716496;255.4622997304;263.02641358;271.5360416608;279.1001555104;286.66426936;295.1738974408;302.7380112904;311.2476393712;318.8117532208;326.3758670704;334.8854951512;339.0209260816;346.5086347408;354.9323069824;362.4200156416;370.8436878832;378.3313965424;385.8191052016;394.2427774432;401.7304861024;410.154158344;417.6418670032;425.1295756624;432.6172843216
2250;204.4045312456;211.9686450952;219.5327589448;227.0968727944;236.5520151064;243.1706147248;250.7347285744;260.1898708864;267.753984736;276.2636128168;283.8277266664;291.391840516;300.846982828;307.4655824464;316.9207247584;324.484838608;332.0489524576;340.5585805384;344.636707576;352.1244162352;361.4840520592;368.035797136;377.39543296;384.8831416192;392.3708502784;400.79452252;408.2822311792;417.6418670032;425.1295756624;432.6172843216;440.1049929808
2300;208.1865881704;215.75070202;223.3148158696;230.8789297192;241.2795862624;246.9526716496;254.5167854992;264.9174420424;272.481555892;280.9911839728;288.5552978224;296.119411672;306.5200682152;312.1931536024;322.5938101456;330.1579239952;337.7220378448;346.2316659256;350.2524890704;357.7401977296;368.035797136;373.6515786304;383.9471780368;391.434886696;398.9225953552;407.3462675968;414.833976256;425.1295756624;432.6172843216;440.1049929808;447.59270164
